id,foreignId,high,low,Volume,last,unixTimestamp,bid,ask,openBuys,openSells,prevDay
1399,139,0.00001104,0.00001035,22371258.38117206,0.00001077,1562720824,0.00001073,0.00001081,89,673,0.00001051
1400,287,0.0193,0.0189,291.17842817,0.019,1562720824,0.01890722,0.01899684,88,17,0.0189
1401,169,0.00034252,0.000328,9726.32722862,0.000331,1562720824,0.000331,0.00033394,98,249,0.00034252
1402,186,0.00001009,0.00000901,873428.07909231,0.00000921,1562720824,0.00000947,0.00000986,32,102,0.00000913
1403,175,0.00096482,0.0009189,8988.88109899,0.00093459,1562720824,0.00092393,0.00093277,57,634,0.000926
1404,273,0.00002117,0.00002016,15445.54375004,0.00002117,1562720824,0.00002025,0.00002435,9,14,0.00002016
1405,101,0.05748428,0.04612215,3615.61900039,0.05353253,1562720854,0.05353253,0.05372997,110,223,0.04693139
1406,179,0.00328,0.00315,25080.64851581,0.0031968,1562720854,0.00318756,0.00321556,85,190,0.00319026
1407,155,0.00043955,0.00042449,749.41486793,0.00043242,1562720854,0.00043057,0.00043756,20,143,0.00043614
1408,178,0.00011245,0.0001063,1338414.02792104,0.00011001,1562720854,0.00011012,0.00011054,178,502,0.00010899
1409,280,2.465,2.26406471,71.62954408,2.42231761,1562720854,2.37344895,2.46499999,33,20,2.29854285
1410,146,0.0000908,0.0000878,893565.41589084,0.00008975,1562720854,0.0000894,0.00008956,85,150,0.0000908
1411,170,0.00213,0.00197001,4287.38043905,0.00213,1562720854,0.00208624,0.00216074,59,100,0.00207
1412,182,0.000575,0.00056217,1889.9556121,0.00056378,1562720854,0.00054914,0.00059,27,97,0.000575
1413,149,0.01953826,0.01895855,794.71295582,0.0194,1562720854,0.01919387,0.01937582,105,193,0.01942346
1414,144,0.00232161,0.00232161,323.80427266,0.00232161,1562720854,0.00228749,0.00246911,36,77,0.00232161
1415,133,0.07659083,0.07245271,293.80068858,0.07592423,1562720854,0.07546968,0.07584797,59,114,0.07659083
1416,157,0.00023687,0.00022479,106136.84820549,0.00023099,1562720854,0.00023,0.00023062,158,356,0.00023227
1417,183,0.00026605,0.00025758,77697.86570398,0.00025864,1562720854,0.00025873,0.0002624,49,282,0.000262
1418,212,0.00000267,0.00000256,11057191.72492109,0.00000262,1562720854,0.0000026,0.00000263,17,179,0.00000267
1419,73,0.00033418,0.00032423,295616.38808558,0.00032423,1562720854,0.000324,0.00032533,214,731,0.00033418
1420,152,0.00067395,0.00061816,31365.76192547,0.00062497,1562720854,0.0006122,0.00064951,31,401,0.00067395
1421,248,0,0,0,0,1562720854,0.00002846,0.00003518,22,47,0
1422,265,0.00119674,0.00113119,3887.2749266,0.00119674,1562720854,0.0011768,0.00119674,32,62,0.00113119
1423,95,0.00265,0.00257,1634.79796448,0.00258,1562720854,0.00257,0.00263641,196,555,0.00263
1424,167,0.0001485,0.0001182,199252.36854559,0.00014066,1562720854,0.00013204,0.00014844,24,38,0.00011854
1425,281,0.0033247,0.00314974,1677.75520742,0.00316938,1562720854,0.00301502,0.00332468,18,3,0.00316639
1426,2,0.39490837,0.38220604,1113.9726034,0.38220604,1562720854,0.382518,0.38315676,341,367,0.39490837
1427,174,0.00024508,0.00022218,422296.62516061,0.000224,1562720854,0.000223,0.00022383,51,279,0.00024505
1428,48,0.00129486,0.00126597,498362.72429951,0.00126866,1562720854,0.0012683,0.00127236,205,1127,0.00129486
1429,171,0.00005624,0.00005455,3812.69201164,0.00005624,1562720854,0.00005642,0.00005857,43,172,0.00005552
1430,159,0.01591413,0.01531407,1821.54740926,0.01539928,1562720854,0.01532148,0.01542978,234,243,0.01583811
1431,225,0.00114095,0.00102135,126144.05360368,0.00104713,1562720854,0.00103665,0.00104948,65,117,0.00106094
1432,25,0.331,0.32085093,159.12174745,0.32223511,1562720854,0.321,0.32289895,173,358,0.32631679
1433,266,0.016986,0.016,2399.61182938,0.01621428,1562720854,0.01568397,0.0162942,19,83,0.01611212
1434,140,0.00096886,0.0009294,104472.22423201,0.00095762,1562720854,0.00095497,0.00096099,142,455,0.00095819
1435,90,0.00613,0.00581073,11269.04120948,0.00589948,1562720854,0.00583,0.00591315,101,421,0.0060383
1436,105,0.057,0.0554,1709.09918094,0.0557,1562720854,0.0556,0.05579628,548,611,0.05596978
1437,9,0.51469952,0.49993916,172.02010386,0.50399426,1562720854,0.50278953,0.50538812,113,507,0.51469952
1438,38,0.00004396,0.00003953,1738569.50570461,0.00004274,1562720854,0.00004252,0.00004274,154,447,0.00004101
1439,160,1.35852741,1.3341774,212.75562173,1.33836461,1562720854,1.33836462,1.34394996,277,408,1.34010117
1440,94,0.02581801,0.025,4081.05966781,0.02536447,1562720854,0.025322,0.02547982,139,595,0.02548096
1441,162,0.00025699,0.00024972,2068509.40921758,0.00025,1562720854,0.00024952,0.0002506,301,1135,0.00025639
1442,126,0.00030001,0.00028813,113568.35098704,0.00028957,1562720854,0.0002888,0.00029242,83,403,0.00030001
1443,190,0.00000722,0.00000695,112426.75422935,0.00000712,1562720854,0.00000705,0.00000722,32,196,0.00000697
1444,221,0.67709244,0.649,140.90381395,0.66312743,1562720854,0.66595305,0.66951549,131,183,0.658
1445,106,0.33842722,0.32210511,267.39021181,0.32496372,1562720854,0.32326827,0.32472743,200,388,0.33774303
1446,137,0.0026,0.00233,5102.46401882,0.0026,1562720854,0.00252003,0.00264157,96,114,0.0024
1447,173,0.00007298,0.00006989,3084.13646832,0.00007298,1562720854,0.00007065,0.00007885,19,239,0.0000726
1448,156,0.00812266,0.00785796,7865.70537342,0.00794467,1562720854,0.00788615,0.00793064,86,256,0.00812266
1449,163,0.0001785,0.00016258,246430.96660859,0.00016897,1562720854,0.00016796,0.00016874,84,245,0.00016258
1450,60,0.00029832,0.00028482,171774.23893263,0.0002903,1562720854,0.000289,0.00029061,122,298,0.00029832
1451,139,0.00001104,0.00001035,22359937.16081644,0.00001077,1562720854,0.00001076,0.00001085,88,672,0.00001051
1452,287,0.0193,0.0189,291.17842817,0.019,1562720854,0.01890003,0.01899032,86,17,0.0189
1453,169,0.00034252,0.000328,9726.32722862,0.000331,1562720854,0.000331,0.00033377,98,249,0.00034252
1454,186,0.00001009,0.00000901,873428.07909231,0.00000921,1562720854,0.00000911,0.00000973,35,102,0.00000913
1455,175,0.00096482,0.0009189,8988.88109899,0.00093459,1562720854,0.00092052,0.00093264,60,636,0.000926
1456,273,0.00002117,0.00002016,15445.54375004,0.00002117,1562720854,0.00002025,0.00002435,9,14,0.00002016
1457,101,0.05748428,0.04612215,3615.61900039,0.05353253,1562720884,0.05353253,0.05373,105,222,0.04693139
1458,179,0.00328,0.00315,25080.64851581,0.0031968,1562720884,0.00318756,0.00321556,85,189,0.00319026
1459,155,0.00043955,0.00042449,749.41486793,0.00043242,1562720884,0.00042968,0.00043756,18,143,0.00043614
1460,178,0.00011245,0.0001063,1338414.02792104,0.00011001,1562720884,0.00011008,0.0001104,178,504,0.00010899
1461,280,2.465,2.26406471,71.62954408,2.42231761,1562720884,2.37344236,2.46499999,26,19,2.29854285
1462,146,0.0000908,0.0000878,893565.41589084,0.00008975,1562720884,0.0000894,0.00008956,85,150,0.0000908
1463,170,0.00213,0.00197001,4287.38043905,0.00213,1562720884,0.00208764,0.00215966,60,99,0.00207
1464,182,0.000575,0.00056217,1889.9556121,0.00056378,1562720884,0.00054894,0.00059,26,97,0.000575
1465,149,0.01953826,0.01895855,794.71295582,0.0194,1562720884,0.01919387,0.0193677,104,191,0.01942346
1466,144,0.00232161,0.00232161,323.80427266,0.00232161,1562720884,0.00228755,0.00246908,35,76,0.00232161
1467,133,0.07659083,0.07245271,293.80068858,0.07592423,1562720884,0.07546968,0.07584797,58,114,0.07659083
1468,157,0.00023687,0.00022479,106136.84820549,0.00023099,1562720884,0.00023,0.00023062,156,356,0.00023227
1469,183,0.00026605,0.00025758,77697.86570398,0.00025864,1562720884,0.00025873,0.0002625,49,281,0.000262
1470,212,0.00000267,0.00000256,11057191.72492109,0.00000262,1562720884,0.0000026,0.00000263,18,179,0.00000267
1471,73,0.00033418,0.00032423,295616.38808558,0.00032423,1562720884,0.000324,0.00032533,215,728,0.00033418
1472,152,0.00067395,0.00061816,31365.76192547,0.00062497,1562720884,0.00061212,0.00064977,27,400,0.00067395
1473,248,0,0,0,0,1562720884,0.00002855,0.0000308,23,48,0
1474,265,0.00119674,0.00113119,3887.2749266,0.00119674,1562720884,0.00117679,0.00119674,30,62,0.00113119
1475,95,0.00265,0.00257,1634.79796448,0.00258,1562720884,0.00257,0.00263417,196,554,0.00263
1476,167,0.0001485,0.0001182,199252.36854559,0.00014066,1562720884,0.00012945,0.00014844,20,38,0.00011854
1477,281,0.0033247,0.00314974,1677.75520742,0.00316938,1562720884,0.00301472,0.00332468,16,3,0.00316639
1478,2,0.39490837,0.38220604,1113.9726034,0.38220604,1562720884,0.38251826,0.38315676,340,367,0.39490837
1479,174,0.00024508,0.00022218,422296.62516061,0.000224,1562720884,0.000223,0.00022381,50,279,0.00024505
1480,48,0.00129486,0.00126597,498362.72429951,0.00126866,1562720884,0.0012683,0.00127229,204,1126,0.00129486
1481,171,0.00005624,0.00005455,3812.69201164,0.00005624,1562720884,0.00005642,0.00005855,43,173,0.00005552
1482,159,0.01591413,0.01531407,1821.54740926,0.01539928,1562720884,0.01532295,0.01543208,236,245,0.01583811
1483,225,0.00114095,0.00102135,126144.05360368,0.00104713,1562720884,0.00103665,0.00104388,64,119,0.00106094
1484,25,0.331,0.32085093,159.12174745,0.32223511,1562720884,0.321,0.32289837,172,359,0.32631679
1485,266,0.016986,0.016,2399.61182938,0.01621428,1562720884,0.01568397,0.01629384,19,83,0.01611212
1486,140,0.00096886,0.0009294,104472.22423201,0.00095762,1562720884,0.00095503,0.00096095,143,455,0.00095819
1487,90,0.00613,0.00581073,11269.04120948,0.00589948,1562720884,0.00583,0.00591272,99,420,0.0060383
1488,105,0.057,0.0554,1709.09918094,0.0557,1562720884,0.0556,0.0557878,549,611,0.05596978
1489,9,0.51469952,0.49993916,172.02010386,0.50399426,1562720884,0.50278954,0.50538811,114,508,0.51469952
1490,38,0.00004396,0.00003953,1738569.50570461,0.00004274,1562720884,0.00004252,0.00004274,153,446,0.00004101
1491,160,1.35852741,1.3341774,212.75562173,1.33836461,1562720884,1.33836462,1.34347702,277,408,1.34010117
1492,94,0.02581801,0.025,4081.05966781,0.02536447,1562720884,0.025322,0.02547888,139,592,0.02548096
1493,162,0.00025699,0.00024972,2068509.40921758,0.00025,1562720884,0.00024952,0.00025045,299,1137,0.00025639
1494,126,0.00030001,0.00028813,113568.35098704,0.00028957,1562720884,0.00028877,0.0002915,81,401,0.00030001
1495,190,0.00000722,0.00000695,112426.75422935,0.00000712,1562720884,0.00000705,0.00000722,32,196,0.00000697
1496,221,0.67709244,0.649,140.90381395,0.66312743,1562720884,0.66595305,0.66952856,130,183,0.658
1497,106,0.33842722,0.32210511,267.39021181,0.32496372,1562720884,0.32326828,0.32472717,203,389,0.33774303
1498,137,0.0026,0.00233,5102.46401882,0.0026,1562720884,0.00252004,0.00264157,96,114,0.0024
1499,173,0.00007298,0.00006989,3084.13646832,0.00007298,1562720884,0.00007024,0.00007885,18,239,0.0000726
1500,156,0.00812266,0.00785796,7865.70537342,0.00794467,1562720884,0.00788615,0.00793074,85,255,0.00812266
1501,163,0.0001785,0.00016258,246430.96660859,0.00016897,1562720884,0.00016796,0.00016874,84,247,0.00016258
1502,60,0.00029832,0.00028482,171774.23893263,0.0002903,1562720884,0.000289,0.0002906,120,296,0.00029832
1503,139,0.00001104,0.00001035,22359937.16081644,0.00001077,1562720884,0.00001076,0.00001085,87,672,0.00001051
1504,287,0.0193,0.0189,291.17842817,0.019,1562720884,0.0189,0.01896837,86,19,0.0189
1505,169,0.00034252,0.000328,9726.32722862,0.000331,1562720884,0.000331,0.00033413,98,248,0.00034252
1506,186,0.00001009,0.00000901,873428.07909231,0.00000921,1562720884,0.00000922,0.00000965,33,101,0.00000913
1507,175,0.00096482,0.0009189,8988.88109899,0.00093459,1562720884,0.00092096,0.00093228,56,635,0.000926
1508,273,0.00002117,0.00002016,15445.54375004,0.00002117,1562720884,0.00002025,0.00002435,9,14,0.00002016
1509,101,0.05748428,0.04612215,3615.61900039,0.05353253,1562720914,0.05353253,0.05373,108,223,0.04693139
1510,179,0.00328,0.00315,25080.64851581,0.0031968,1562720914,0.00318756,0.00321554,86,188,0.00319026
1511,155,0.00043955,0.00042449,749.41486793,0.00043242,1562720914,0.00043049,0.00043749,24,143,0.00043614
1512,178,0.00011245,0.0001063,1338414.02792104,0.00011001,1562720914,0.00011001,0.0001104,179,504,0.00010899
1513,280,2.465,2.26406471,71.62954408,2.42231761,1562720914,2.37344964,2.46499999,28,19,2.29854285
1514,146,0.0000908,0.0000878,894572.6525792,0.0000892,1562720914,0.0000892,0.0000894,83,151,0.0000908
1515,170,0.00213,0.00197001,4287.38043905,0.00213,1562720914,0.00209082,0.00215685,60,99,0.00207
1516,182,0.000575,0.00056217,1889.9556121,0.00056378,1562720914,0.00054838,0.00059,26,97,0.000575
1517,149,0.01953826,0.01895855,794.71295582,0.0194,1562720914,0.01919387,0.01934406,107,193,0.01942346
1518,144,0.00232161,0.00232161,323.80427266,0.00232161,1562720914,0.00228768,0.00246902,37,77,0.00232161
1519,133,0.07659083,0.07245271,293.80068858,0.07592423,1562720914,0.07358297,0.077,49,108,0.07659083
1520,157,0.00023687,0.00022479,106136.84820549,0.00023099,1562720914,0.00023,0.00023062,158,356,0.00023227
1521,183,0.00026605,0.00025758,77697.86570398,0.00025864,1562720914,0.0002587,0.0002625,48,281,0.000262
1522,212,0.00000267,0.00000256,11057191.72492109,0.00000262,1562720914,0.0000026,0.00000263,18,178,0.00000267
1523,73,0.00033418,0.00032423,295616.38808558,0.00032423,1562720914,0.000324,0.00032529,216,731,0.00033418
1524,152,0.00067395,0.00061816,31365.76192547,0.00062497,1562720914,0.00061222,0.00064963,31,401,0.00067395
1525,248,0,0,0,0,1562720914,0.00002751,0.00003518,21,47,0
1526,265,0.00119674,0.00113119,3887.2749266,0.00119674,1562720914,0.00117676,0.00119674,30,62,0.00113119
1527,95,0.00265,0.00257,1634.79796448,0.00258,1562720914,0.00257,0.00263189,196,556,0.00263
1528,167,0.0001485,0.0001182,199252.36854559,0.00014066,1562720914,0.00013028,0.00014844,24,38,0.00011854
1529,281,0.0033247,0.00314974,1677.75520742,0.00316938,1562720914,0.00301487,0.00332468,18,3,0.00316639
1530,2,0.39490837,0.38220604,1113.9726034,0.38220604,1562720914,0.3825186,0.38315676,342,366,0.39490837
1531,174,0.00024508,0.00022218,422296.62516061,0.000224,1562720914,0.000223,0.00022378,52,280,0.00024505
1532,48,0.00129132,0.00126597,498482.91452139,0.0012683,1562720914,0.00126733,0.00127101,204,1130,0.00129132
1533,171,0.00005624,0.00005455,3812.69201164,0.00005624,1562720914,0.00005642,0.00005857,43,172,0.00005552
1534,159,0.01591413,0.01531407,1821.54740926,0.01539928,1562720914,0.01535684,0.0154681,240,244,0.01583811
1535,225,0.00114095,0.00102135,126144.05360368,0.00104713,1562720914,0.00103665,0.00104401,65,118,0.00106094
1536,25,0.331,0.32085093,159.12174745,0.32223511,1562720914,0.321,0.32282524,172,358,0.32631679
1537,266,0.016986,0.016,2399.61182938,0.01621428,1562720914,0.01568397,0.01629341,21,82,0.01611212
1538,140,0.00096886,0.0009294,104472.22423201,0.00095762,1562720914,0.00095503,0.00096091,144,454,0.00095819
1539,90,0.00613,0.00581073,11160.24235666,0.00589948,1562720914,0.00583,0.00591205,100,418,0.00602
1540,105,0.057,0.0554,1709.09918094,0.0557,1562720914,0.0556,0.05578773,548,611,0.05596978
1541,9,0.51469952,0.49993916,172.02010386,0.50399426,1562720914,0.50278957,0.50538812,112,508,0.51469952
1542,38,0.00004396,0.00003953,1718148.96794756,0.00004274,1562720914,0.00004252,0.00004274,152,446,0.00004106
1543,160,1.35852741,1.3341774,212.75562173,1.33836461,1562720914,1.33836462,1.34347702,277,409,1.34010117
1544,94,0.02581801,0.025,4081.05966781,0.02536447,1562720914,0.025322,0.02547471,139,597,0.02548096
1545,162,0.00025699,0.00024972,2068509.40921758,0.00025,1562720914,0.00024952,0.00025045,299,1137,0.00025639
1546,126,0.00030001,0.00028813,113568.35098704,0.00028957,1562720914,0.000288,0.00029059,79,400,0.00030001
1547,190,0.00000722,0.00000695,112426.75422935,0.00000712,1562720914,0.00000706,0.00000722,32,196,0.00000697
1548,221,0.67709244,0.649,140.90381395,0.66312743,1562720914,0.66595305,0.66952909,130,183,0.658
1549,106,0.33842722,0.32210511,267.39021181,0.32496372,1562720914,0.32326827,0.32472671,203,390,0.33774303
1550,137,0.0026,0.00233,5102.46401882,0.0026,1562720914,0.00252003,0.00264157,96,114,0.0024
1551,173,0.00007298,0.00006989,3084.13646832,0.00007298,1562720914,0.00007042,0.00007885,18,239,0.0000726
1552,156,0.00812266,0.00785796,7865.70537342,0.00794467,1562720914,0.00788615,0.00793068,85,255,0.00812266
1553,163,0.0001785,0.00016258,246430.96660859,0.00016897,1562720914,0.00016796,0.00016874,84,248,0.00016258
1554,60,0.00029832,0.00028482,171774.23893263,0.0002903,1562720914,0.000289,0.00029058,121,294,0.00029832
1555,139,0.00001104,0.00001035,22359937.16081644,0.00001077,1562720914,0.00001076,0.00001085,87,672,0.00001051
1556,287,0.0193,0.0189,291.17842817,0.019,1562720914,0.0189,0.01896837,87,19,0.0189
1557,169,0.00034252,0.000328,9726.32722862,0.000331,1562720914,0.000331,0.00033356,99,249,0.00034252
1558,186,0.00001009,0.00000901,873428.07909231,0.00000921,1562720914,0.00000932,0.00000998,35,102,0.00000913
1559,175,0.00096482,0.0009189,8988.88109899,0.00093459,1562720914,0.00092158,0.00093182,60,632,0.000926
1560,273,0.00002117,0.00002016,15445.54375004,0.00002117,1562720914,0.00002025,0.00002435,9,14,0.00002016
1561,101,0.05748428,0.04612215,3615.61900039,0.05353253,1562720944,0.05353253,0.05373,107,224,0.04693139
1562,179,0.00328,0.00315,25080.64851581,0.0031968,1562720944,0.00318776,0.00321551,85,189,0.00319026
1563,155,0.00043955,0.00042449,749.41486793,0.00043242,1562720944,0.00042968,0.00043747,22,143,0.00043614
1564,178,0.00011245,0.0001063,1338414.02792104,0.00011001,1562720944,0.00011004,0.00011053,175,503,0.00010899
1565,280,2.465,2.26406471,71.62954408,2.42231761,1562720944,2.3734501,2.46499999,30,19,2.29854285
1566,146,0.0000908,0.0000878,894572.6525792,0.0000892,1562720944,0.0000892,0.0000894,83,151,0.0000908
1567,170,0.00213,0.00197001,4287.38043905,0.00213,1562720944,0.00209234,0.00215576,59,98,0.00207
1568,182,0.000575,0.00056217,1889.9556121,0.00056378,1562720944,0.00054855,0.00059,25,97,0.000575
1569,149,0.01953826,0.01895855,794.71295582,0.0194,1562720944,0.01907908,0.01919387,104,194,0.01942346
1570,144,0.00232161,0.00232161,323.80427266,0.00232161,1562720944,0.00228776,0.00246899,36,77,0.00232161
1571,133,0.07659083,0.07245271,293.80068858,0.07592423,1562720944,0.073625,0.077,48,108,0.07659083
1572,157,0.00023687,0.00022479,106136.84820549,0.00023099,1562720944,0.00023,0.00023062,156,356,0.00023227
1573,183,0.00026605,0.00025758,77697.86570398,0.00025864,1562720944,0.0002587,0.00026248,46,282,0.000262
1574,212,0.00000267,0.00000256,11057191.72492109,0.00000262,1562720944,0.0000026,0.00000263,18,180,0.00000267
1575,73,0.00033418,0.00032423,295616.38808558,0.00032423,1562720944,0.000324,0.00032516,216,731,0.00033418
1576,152,0.00067395,0.00061816,31365.76192547,0.00062497,1562720944,0.00061221,0.00064949,30,401,0.00067395
1577,248,0,0,0,0,1562720944,0.00002856,0.0000308,23,48,0
1578,265,0.00119674,0.00113119,3887.2749266,0.00119674,1562720944,0.00117676,0.00119674,31,62,0.00113119
1579,95,0.00265,0.00257,1634.79796448,0.00258,1562720944,0.00257,0.00263067,196,553,0.00263
1580,167,0.0001485,0.0001182,199252.36854559,0.00014066,1562720944,0.00013088,0.00014844,23,38,0.00011854
1581,281,0.0033247,0.00314974,1677.75520742,0.00316938,1562720944,0.00300011,0.00332468,18,3,0.00316639
1582,2,0.39490837,0.38220604,1113.9726034,0.38220604,1562720944,0.38251892,0.38315676,344,367,0.39490837
1583,174,0.00024508,0.00022218,422296.62516061,0.000224,1562720944,0.000223,0.00022369,52,280,0.00024505
1584,48,0.00129132,0.00126597,498482.91452139,0.0012683,1562720944,0.00126738,0.001271,204,1125,0.00129132
1585,171,0.00005624,0.00005455,3812.69201164,0.00005624,1562720944,0.00005642,0.00005857,43,172,0.00005552
1586,159,0.01591413,0.01531407,1821.54740926,0.01539928,1562720944,0.01532209,0.01543556,234,244,0.01583811
1587,225,0.00114095,0.00102135,126144.05360368,0.00104713,1562720944,0.00103665,0.0010427,64,119,0.00106094
1588,25,0.331,0.32085093,159.12174745,0.32223511,1562720944,0.321,0.32276055,171,357,0.32631679
1589,266,0.016986,0.016,2399.61182938,0.01621428,1562720944,0.01568397,0.01629281,21,83,0.01611212
1590,140,0.00096886,0.0009294,104472.22423201,0.00095762,1562720944,0.00095513,0.00096077,142,455,0.00095819
1591,90,0.00613,0.00581073,11160.24235666,0.00589948,1562720944,0.00583,0.00591147,100,419,0.00602
1592,105,0.057,0.0554,1709.09918094,0.0557,1562720944,0.0556,0.05578773,548,611,0.05596978
1593,9,0.51469952,0.49993916,172.02010386,0.50399426,1562720944,0.50244979,0.50538801,109,508,0.51469952
1594,38,0.00004396,0.00003953,1718148.96794756,0.00004274,1562720944,0.0000424,0.00004252,152,447,0.00004106
1595,160,1.35852741,1.3341774,212.75562173,1.33836461,1562720944,1.33836462,1.34347699,276,407,1.34010117
1596,94,0.02581801,0.025,4081.05966781,0.02536447,1562720944,0.025322,0.02547218,139,594,0.02548096
1597,162,0.00025699,0.00024972,2068509.40921758,0.00025,1562720944,0.00024953,0.00025043,298,1135,0.00025639
1598,126,0.00030001,0.00028813,113568.35098704,0.00028957,1562720944,0.000288,0.00029024,79,401,0.00030001
1599,190,0.00000722,0.00000695,112426.75422935,0.00000712,1562720944,0.00000706,0.00000722,33,196,0.00000697
1600,221,0.67709244,0.649,140.90381395,0.66312743,1562720944,0.66516104,0.66926103,128,182,0.658
1601,106,0.33842722,0.32210511,267.39021181,0.32496372,1562720944,0.32326827,0.32472652,201,386,0.33774303
1602,137,0.0026,0.00233,5102.46401882,0.0026,1562720944,0.00252,0.00264157,93,114,0.0024
1603,173,0.00007298,0.00006989,3084.13646832,0.00007298,1562720944,0.00007028,0.00007885,19,239,0.0000726
1604,156,0.00812266,0.00785796,7865.70537342,0.00794467,1562720944,0.00788615,0.00793074,85,254,0.00812266
1605,163,0.0001785,0.00016258,246430.96660859,0.00016897,1562720944,0.00016796,0.00016874,81,247,0.00016258
1606,60,0.00029832,0.00028482,171774.23893263,0.0002903,1562720944,0.000289,0.00029086,123,297,0.00029832
1607,139,0.00001104,0.00001035,22359937.16081644,0.00001077,1562720944,0.00001076,0.00001085,87,672,0.00001051
1608,287,0.0193,0.0189,291.17842817,0.019,1562720944,0.0189,0.01896837,87,19,0.0189
1609,169,0.00034252,0.000328,9726.32722862,0.000331,1562720944,0.000331,0.00033292,99,249,0.00034252
1610,186,0.00001009,0.00000901,873428.07909231,0.00000921,1562720944,0.00000945,0.00000988,32,101,0.00000913
1611,175,0.00096482,0.0009189,8988.88109899,0.00093459,1562720944,0.00092214,0.00093159,58,634,0.000926
1612,273,0.00002117,0.00002016,15445.54375004,0.00002117,1562720944,0.00002025,0.00002435,9,14,0.00002016
1613,101,0.05748428,0.04612215,3615.61900039,0.05353253,1562720974,0.05353253,0.05373,109,224,0.04693139
1614,179,0.00328,0.00315,25080.64851581,0.0031968,1562720974,0.00318786,0.00321551,86,188,0.00319026
1615,155,0.00043955,0.00042449,749.41486793,0.00043242,1562720974,0.00042968,0.00043727,20,144,0.00043614
1616,178,0.00011245,0.0001063,1338414.02792104,0.00011001,1562720974,0.00011008,0.00011053,178,502,0.00010899
1617,280,2.465,2.26406471,71.62954408,2.42231761,1562720974,2.37345059,2.46499999,29,19,2.29854285
1618,146,0.0000908,0.0000878,894572.6525792,0.0000892,1562720974,0.0000892,0.00008956,85,150,0.0000908
1619,170,0.00213,0.00197001,4287.38043905,0.00213,1562720974,0.0020952,0.00215297,58,99,0.00207
1620,182,0.000575,0.00056217,1889.9556121,0.00056378,1562720974,0.00054845,0.00059,24,97,0.000575
1621,149,0.01953826,0.01895855,795.19398761,0.01919387,1562720974,0.01907908,0.01919387,106,194,0.01942346
1622,144,0.00232161,0.00232161,323.80427266,0.00232161,1562720974,0.00226628,0.00246894,36,78,0.00232161
1623,133,0.07659083,0.07245271,293.80068858,0.07592423,1562720974,0.07350001,0.077,46,110,0.07659083
1624,157,0.00023687,0.00022479,106136.84820549,0.00023099,1562720974,0.00023,0.00023062,158,356,0.00023227
1625,183,0.00026605,0.00025758,77697.86570398,0.00025864,1562720974,0.00025861,0.0002625,45,281,0.000262
1626,212,0.00000267,0.00000256,11057191.72492109,0.00000262,1562720974,0.0000026,0.00000263,18,180,0.00000267
1627,73,0.00033418,0.00032423,295616.38808558,0.00032423,1562720974,0.000324,0.00032528,215,732,0.00033418
1628,152,0.00067395,0.00061816,31365.76192547,0.00062497,1562720974,0.0006122,0.00064977,30,400,0.00067395
1629,248,0,0,0,0,1562720974,0.00002856,0.00003518,22,47,0
1630,265,0.00119674,0.00113119,3887.2749266,0.00119674,1562720974,0.00117676,0.00119674,31,62,0.00113119
1631,95,0.00265,0.00257,1634.79796448,0.00258,1562720974,0.00257,0.0026284,196,556,0.00263
1632,167,0.0001485,0.0001182,199252.36854559,0.00014066,1562720974,0.00013149,0.00014844,25,38,0.00011854
1633,281,0.0033247,0.00314974,1677.75520742,0.00316938,1562720974,0.00301519,0.00332468,20,3,0.00316639
1634,2,0.39490837,0.38220604,1113.9726034,0.38220604,1562720974,0.38251919,0.38315676,341,366,0.39490837
1635,174,0.00024508,0.00022218,422296.62516061,0.000224,1562720974,0.000223,0.00022376,52,279,0.00024505
1636,48,0.00129132,0.00126597,498482.91452139,0.0012683,1562720974,0.00126756,0.00127213,208,1122,0.00129132
1637,171,0.00005624,0.00005455,3812.69201164,0.00005624,1562720974,0.00005642,0.00005855,43,172,0.00005552
1638,159,0.01591413,0.01531407,1821.54740926,0.01539928,1562720974,0.01533131,0.01543556,234,244,0.01583811
1639,225,0.00114095,0.00102135,126144.05360368,0.00104713,1562720974,0.00103665,0.00104262,64,119,0.00106094
1640,25,0.331,0.32085093,159.12174745,0.32223511,1562720974,0.321,0.32275994,176,357,0.32631679
1641,266,0.016986,0.016,2399.61182938,0.01621428,1562720974,0.01568397,0.01629216,21,83,0.01611212
1642,140,0.00096886,0.0009294,104472.22423201,0.00095762,1562720974,0.00095519,0.00096071,143,456,0.00095819
1643,90,0.00613,0.00581073,9931.69235666,0.00589948,1562720974,0.00583,0.0059109,100,417,0.00605806
1644,105,0.057,0.0554,1709.09918094,0.0557,1562720974,0.05550015,0.05575954,548,609,0.05596978
1645,9,0.51469952,0.49993916,172.02010386,0.50399426,1562720974,0.50244979,0.50538715,111,501,0.51469952
1646,38,0.00004396,0.00003953,1688315.08032246,0.00004252,1562720974,0.0000424,0.00004252,152,446,0.00004113
1647,160,1.35852741,1.3341774,212.75562173,1.33836461,1562720974,1.33836462,1.34289681,276,407,1.34010117
1648,94,0.02581801,0.025,4081.05966781,0.02536447,1562720974,0.025322,0.0254687,139,591,0.02548096
1649,162,0.00025699,0.00024972,2068509.40921758,0.00025,1562720974,0.00024953,0.00025043,300,1137,0.00025639
1650,126,0.00030001,0.00028813,113568.35098704,0.00028957,1562720974,0.000288,0.00029013,80,401,0.00030001
